word1,word2,label
chat,hatt,1
peeved,biermann,0
drapeau,schau,1
leases,agent's,0
sanitation,laceration,1
elaboration,deliberation,1
hesitation,coronation,1
adjudge,nudge,1
panasonic,plybon,0
termeer,orear,1
aide,betrayed,1
landolfi,oesch,0
swapping,vibrato,0
miyasaki,quizzes,0
interaction,contraction,1
brenton,congdon,0
polarization,denationalization,1
cezanne,dyan,1
guza,regiments,0
molloy,drained,0
brzozowski,komorowski,1
oblivious,claytor,0
storage,sports',0
genotypes,lafontaine,0
mcintosh,products,0
cranor,righteously,0
rangoon's,complementary,0
dripps,rosty,0
slide,chide,1
lorgnette,fret,1
shaman,holdridge,0
tutsi,paluzzi,1
rayle,prevail,1
pillows,plantronic,0
marcia,starkman,0
pioneer's,thalassa,0
boso,shroff,0
fukuoka,polka,1
kauer,formica,0
damiano,carano,1
meriwether,cornering,0
kolle,bahl,1
mcshane,buendia,0
anne's,chan's,1
invalidated,mold,0
counterrevolution,hignite,0
primack,eradicate,0
cytoplasmic,rounsaville,0
hauck,protz,0
exert,thibert,1
dictation,consummation,1
noncompliance,schrenk,0
lysandra,endproducts,0
motioned,cruze,0
daneel,cardoni,0
laudicina,negs,0
kray,baye,1
hufbauer,bresnick,0
boons,lampoon's,1
investigation,procrastination,1
butka,eavesdropping,0
hermosillo,mendillo,1
boyko,reciprocates,0
exerted,graybeards,0
dampers,decoder,0
inoculation,reconfiguration,1
findlay,lindenberg,0
flaim,dame,1
nakagawa,kurzawa,1
convocation,reauthorization,1
bombardiers,careers,1
oar,ignore,1
herpes,earnings',0
k,guay,1
all,saul,1
storck,mork,1
starks,barkes,1
zeliff,arington,0
wehman,heisler,0
yew,trieu,1
cheetan,stotz,0
godding,gassmann,0
danielle,procell,1
withnail,bayle,1
kuehn,yola,0
fors,lurz,1
beyl,smale,1
concussions,russian's,1
invitational,situational,1
ban,cezanne,1
kubala,vempala,1
cozman,thornberry,0
wilson,chilson,1
otterbein,riha,0
refutes,commutes,1
dollison,cancilla,0
portilla,sibilla,1
krein,ahlen,1
frommer,cutsforth,0
parallel,nunez,0
sabala,rolla,1
bream,conversely,0
squandering,kilogram,0
ganic,tympanic,1
sherrow,minero,1
pooh,hullabaloo,1
watz,rotz,1
rededicate,engelbrecht,0
tank,mezger,0
sluice,vanhoose,1
stubble,quebec,0
nuhn,hammock,0
dell,rampell,1
bernia,tallil,0
torrential,eckardt's,0
nucor's,kimbley,0
eugenie,hannibal,0
revocation,desalination,1
mccardell,mcardle,1
javan,saigon,1
intraday,fay,1
hayner,maynor,1
spellbinding,fretful,0
correspond,yamauchi,0
conolly,alles,0
answer,enhancer,1
walkowski,karbowski,1
magnesia,elysia,1
prevarication,explication,1
kaori,belfiore,1
frayed,decade,1
yorrick,halper,0
mchugh,coutu,1
chrzanowski,trojanowski,1
malinowski,wachowski,1
martyr,glynnis,0
brannum,kieft,0
ministrations,syndications,1
deregulation,gracious,0
espanola,trimarco,0
tessa,omissions,0
mistake,gundle,0
fertilization,adulteration,1
yadda,owada,1
carmickle,christianity's,0
cale,entail,1
kious,bunde,0
romine,guggenheim's,0
thieme,haradim,1
arrows,cocker,0
annihilating,fayed's,0
pizana,morgana,1
bouquet,resnais,1
transportation,glorification,1
sober,roeber,1
extraterrestrials,hargrove,0
papenfuss,everlasting,0
zapien,radman,0
flaws,ingalsbe,0
yongbyon's,malahide,0
kiff,mohammed,0
vocs,lox,1
gutmann,misperception,0
rebelo,otello,1
groaning,feucht,0
prix,rhee,1
cannibalization,iranians',0
habitation,summation,1
lovallo,shreiber,0
hunchine,kean,1
desegregation,exhumation,1
carpencic,manlove,0
shell,chore,0
janeane,cairns,0
vedette,brett,1
thiebaud,bebeau,1
gabaldon,disinflate,0
zeek,anguiano,0
assassination,segregation,1
lorino,victorino,1
krok,flock,1
nye,hereby,1
halfman,taxicabs,0
kulinski,lewinski,1
bienkowski,rayl,0
impresses,kaisertech,0
chernenko,lawrance,0
madam,macadam,1
patently,graeme,0
gabriela,radella,1
fan,moran,1
koh,chateaux,1
sock,maack,1
reaffiliation,accommodation,1
volney,thornbury,0
swackhamer,osthoff,0
brag,gragg,1
crystalline,merletti,0
ln,craine,1
tolanthe,hekmatyar,0
wolinsky,jelinski,1
teig,hoffacker,0
moka,keiji,0
shackett,sitzes,0
maron,couvillon,1
buice,neece,1
n.,fenn,1
steeves,biev's,1
brickler,rationalize,0
deutschman,grilli,0
retton,forner,0
depositions,musician's,1
curto,cupp,0
soni,caponi,1
kondracki,kornacki,1
liberalization,federation,1
plucky,morss,0
trust,wallowed,0
hankes,brank's,1
shih,dauphinee,1
rantz,nantes,1
nuggets,cissell,0
publicists,terminals,0
scuffle,truffle,1
congratulation,accommodation,1
chirac's,yax,1
mckellips,puncture,0
mork,seneca,0
wiz,tis,1
fejes,franchisees,1
asphyxiating,subotnick,0
puree,hernon,0
oceangoing,hart's,0
trafficker,functioned,0
higbee,bitters,0
bimini,castine,1
keehn,circumvene,1
broc,rock,1
lenahan,lybrand,0
roasting,dibello,0
krum,pitzen,0
hekmatyar,sudden,0
estimation,acidification,1
obeid,lide,1
nickoloff,peppers,0
acott,schrantz,0
cambodia,balodia,1
young,stung,1
breed,hadid,1
yarnell,indianians,0
p.s,pease,1
schussler,ferrill,0
luau,riphagen,0
elevating,stees,0
sleigh,mccrae,1
clearances,applebaum,0
securities,queerer,0
mcdermot,dermot,1
generation's,permutations,1
keeffe,greif,1
cowlings',gangbusters,0
alphabetical,heretical,1
zuchowski,bankowski,1
few,lu,1
farouk,spook,1
papaleo,ia,1
oscar,leaderships,0
zelinsky,nowinski,1
needed,interceded,1
snatchers,dispatcher's,1
intoning,buffington,0
strehl,kjell,1
rodime,passim,1
namibian,duffie,0
salivating,exim,0
surety,hiatt's,0
morgenthaler,matrons,0
koke,hoeck,1
andreassen,breitman,0
creer,giere,1
lewanna,bbc's,0
kozminski,kaczynski,1
hugo,testing,0
rudell,renovate,0
wise,misapplies,1
protector,director,1
sandefer,carriker,0
rini,mennini,1
wiehe,degree,1
clairol,synchronizing,0
mouthwash,nonnuclear,0
decoursey,mcafferty,0
avena,soggy,0
reservation,coordination,1
farry,intake,0
nighters,lighters,1
saturdays,saturday's,1
steier,tire,1
purdom,eblin,0
hilltop,hallucinatory,0
overpopulation,disorganization,1
mailboxes,soderquist,0
biotech,superbly,0
tiein,tamburro,0
churkin,radney,0
geeze,maltese,1
dumais,ole,1
coe,woolsey,0
cirelli,fiorelli,1
rowny,religione,1
gai,utech,0
veil,sandinista,0
schiano,quijano,1
rediffusion,mcdugal,0
empire,hardliner,0
terlizzi,hilton-head,0
injector,mossbarger,0
haigh,convey,1
skilton,bagdonas,0
lagos,fortifications,0
endara,schott,0
prevail,verrell,1
appellations,inspirations,1
numerical,delfavero,0
dams,freemon,0
relearn,impracticable,0
capp,rappe,1
pastrana,weitz,0
abrahams,carisbrook,0
isbell,meyer,0
exposure,closure,1
melley,danly,0
mittelsteadt,actin,0
loyalist,modes,0
morganstern,magnetized,0
localization,visualization,1
tableaux,wo,1
matteucci,lucci,1
wolfenschmidt,mcqueary,0
vancleef,sheaf,1
walkman,him,0
manatt,lerette,0
thornell,newsreels,0
brightly,rimpochets,0
blose,slows,1
quad,rashad,1
lamarca,pelting,0
two's,blues',1
lachman,barrowman,0
calcaterra,vespera,1
kite,mover,0
fur,monuments,0
infotechnology,otology,1
congolese,deportees,1
beachler,muds,0
ballroom,brace's,0
entertain,sane,1
atwell,maybelle,1
dudzinski,czerwinski,1
fornes,thorns,1
underplay,tray,1
howenstine,pulmozyme,0
quad,brod,1
excites,feitz,1
dundee,xie,1
wiemann,cherrapunji,0
strangulation,admiration,1
sisko,cisco,1
despain,gain,1
delavan,quashed,0
gwen,men,1
misogyny,donnas,0
bandai,jai,1
corps',sparkling,0
using,ersatz,0
muhammad,self-energizing,0
inquisition,titian,1
ernst,georgiades,0
crain's,veins,1
constrains,cranes,1
lapine,cecchini,1
detoxification,aberration,1
iolanthe,ammeen,0
connotational,invitational,1
lazzarini,recine,1
brooksville's,lobdell,0
embarkation,irrigation,1
chaloux,tattoo,1
nosair's,housley,0
hoen,grown,1
elevations,evaluations,1
tonie,quattrone,1
duley,cerulli,1
milwaukee,ovett,0
kesinger,louis',0
predation,retardation,1
tamas,reversal,0
aftermarkets,sacksteder,0
modification,adulation,1
cherubini,pierini,1
skeels,urian,0
botkin,waited,0
unisom,donated,0
solano,christiano,1
peinado,rosado,1
crier,schrier,1
maturation,affrication,1
donation,speculation,1
laplaca,pay'n,0
hovden,dimario,0
percy's,makowski,0
suey,hughie,1
orzechowski,bergh,0
diagonals,traficant,0
brewton,grossmann,0
firth,ratchet,0
lipp,neugent,0
kruszka,harting,0
baumler,family's,0
carboy,biskup,0
bequette,follette,1
falla,fadlallah,1
blake,forger,0
reidel,gentiles,0
florentino,mandarino,1
mcardle,hulette,0
bartha,sedates,0
fujiyama,kodama,1
a.'s,survey's,1
upped,duerksen,0
inspector's,collectors,1
meta,tempo,0
daiichi,quilici,1
baade,god,1
bakowski,dzikowski,1
labine,delfine,1
trane,urbane,1
dorrie,brammeier,0
moles,voelz,1
peck's,yutaka,0
hert,berte,1
ka,seraw,1
referees,mckee's,1
aghast,outlast,1
morganstern,tarman,0
univation,conflagration,1
agitation,carnation,1
vo,blosser,0
maner,campaigner,1
foal,buol,1
production's,metroplex,0
retry,fi,1
abbie,result,0
amiability,invisibility,1
cafaro,mogavaro,1
tie,kwai,1
tannest,sundt,0
cassella,flagella,1
rushford,overregulates,0
smog,lague,1
mainichi,oglethorpe,0
mohl,dehler,0
affirmation,muth,0
bink,plink,1
heling,feeling,1
gradations,clarifications,1
non-sequitor,moak,0
pizana,piano,1
hardegree,couey,1
i.'s,biofeedback,0
deportations,croatians,1
reliability,towne,0
markka,muscles,0
cotelle,montel,1
clutter,utter,1
thieves',calbert,0
mu,oooh,1
grohs,hosts,1
reseal,popeil,1
perspiration,shoun,0
downbeat,complete,1
karenina,nina,1
rupe,dilutive,0
newley,por,0
sturza,steffe,0
drechsel,wechsel,1
deviations,decapitations,1
unease,t's,1
siravo,kartasasmita,0
yearearlier,zenger,0
petroni,lowney,1
sniffen,cincinnati,0
girtman,mazaitis,0
panico,economico,1
fees,drees,1
wieman,phonemic,0
shinsei,gerais,1
ji,three,1
cordero,pharaoh,1
density,loretta,0
knack,smack,1
poinsett,donated,0
radishes,overstepping,0
linz,belke,0
bird's,harrity,0
troyu,into,1
decontamination,invocation,1
divison,precision,1
admission,geriatrician,1
jwan,nithuekan,1
keeney,notestine,1
starcher,baytown,0
mancini,pieraccini,1
o'bara,o'mara,1
steinbrink,anthracite,0
mcnab,pennix,0
gabrielli,borrelli,1
sobil,sobol,1
past,lambaste,1
translations,amplifications,1
plack,hacke,1
maison,rayson,1
flew,suu,1
beacham,gundrum,0
skora,vows,0
arena,horned,0
split,bit,1
nadeau,inlow,1
abounded,hounded,1
calgroup,gumi,0
kort,bort,1
comparison,joints,0
sudanese,frese,1
pac,schlack,1
gunderman,stultifying,0
lorrie,tempore,1
scroggs,designating,0
schlock,haacke,1
deharbe,wenner,0
pathetic,schick,0
mummification,collaboration,1
littell,schoenholtz,0
lewiston,ivery,0
swine,prine,1
paternalistic,missy's,0
mcfly's,july's,1
steak,penry,0
deification,genetization,1
goop,arup,1
woman,exploitive,0
operation's,palpitations,1
annotation,invitation,1
wailes,abimaels,1
peck,nec,1
outdoors,stays,0
planes,self-deceiving,0
sejm,flaim,1
speagle,flagging,0
soprano,fasano,1
loera,feodora,1
nesbit,susan,0
couchman,gauvin,1
petteway,imitators,0
catt,spat,1
tacticians,musicians',1
confines,neyens,1
alphabetic,bluffed,0
scolaro,parimutuel,0
slanina,maurus,0
bocchino,abductions,0
hybridization,backwardation,1
slentz,teddy,0
matassa,felgenhauer,0
screw,subdue,1
brine,huynh,1
drier,supplier,1
cirino,carrino,1
meli,bulldozes,0
phillips,missile's,0
bay,bouquet,1
miseration,reallocation,1
schlott,scot,1
cluff,hough,1
ganging,offenses,0
draconian,gorgonian,1
foundation,denunciation,1
agosta,filbrick,0
choke,paulita,0
rebuilds,unease,0
merlino,paolino,1
belgrave,baraff,0
jong,rossetto,0
circumvented,unrepresented,1
jacuzzi,detectable,0
noblett,shots,0
flannel,settles,0
breault,cro,1
reinterpretation,education,1
rott,functionality,0
osuna,grumblings,0
luminaries,maccallum,0
clan,rattan,1
glossy,hund,0
hamling,scheidler,0
lads,itself,0
faires,prepares,1
nolana,arlana,1
aichele,schmeichel,1
neilan,surmised,0
lengel,parietal,0
masterbating,burgeson,0
ranz,jans,1
farrakhan,grasso,0
pesola,mascola,1
idette,jette,1
glorifying,temper,0
briefers,damaclean,0
wilfredo,canedo,1
suing,canoeing,1
persevere,brigadier,1
e's,d's,1
smeared,egregious,0
wo,bourdeau,1
cappadona,pomona,1
hinerman,feinerman,1
sedation,categorization,1
politician,edition,1
poehl,krupski,0
casanova,repo,0
meteorology,fomento,0
smrekar,schaecher,1
liters,teeter's,1
reintroduces,underplayed,0
alicia,kisha,1
corella,costella,1
tsui,bluey,1
scintilore,dashiki,0
parities,paull,0
gies,zionists,0
bremmer,ti,0
mohr,adore,1
iconography,booms,0
cervera,tigera,1
wiehe,e.,1
clothes,throes,1
istre,russi,0
howze,boughs,1
coed,crusader,0
daylong,textile,0
firearms,heterodoxy,0
moros,westward,0
beliveau,spacesuits,0
cupertino,demartino,1
boehning,currencies',0
caddy,heroized,0
gumbo-limbo,kourou,0
secoy,lanser,0
rempac,haritos,0
tsukuba,dziuba,1
interpretations,hallucinations,1
irina,argentina,1
win,akin,1
submersed,dempster,0
altadena,leena,1
debona,alzona,1
pettey,aimetti,1
crusade,evade,1
riopel,carbonell,1
magnification,russification,1
freeney,toscanini,1
effecting,detecting,1
pare,loaned,0
guilmette,janette,1
mittelman,sherborne,0
steno,immense,0
chesterman,testerman,1
recuperative,cabriolet,0
strahl,voll,1
bemoan,marone,1
flapjacks,nimrod,0
josette,durette,1
hustle,mussel,1
norwitz,veals,0
apathetic,anesthetic,1
boccia,unrest,0
tec,ek,1
fall,walle,1
annamese,kee's,1
garritano,bifano,1
anthropology,groos,0
adorabelle,medicaid,0
pop,lowenthal,0
barcella,dela,1
solley,c-span's,0
steelmaking,fart,0
neira,basara,1
romig,replogle,0
inscription,conscription,1
rhome,yom,1
gorney,chorney,1
bellew,riva,0
smasher,celo,0
missildine,wiesman,0
televangelists,tuckey,0
seen,rabin,1
haverly,zhirinovsky's,0
finder's,seidler,0
flam,lozad,0
consolations,devaluations,1
baloney,scarpone,1
ametek,lab's,0
kucewicz,mortgages,0
hilburn,november's,0
cornstarch,prescriber,0
upsets,tourette's,1
keating's,duckett,0
paule,bullion,0
compensation,prestidigitation,1
holgerson,goodbread,0
poclain,yessuey,0
angora,gora,1
investigation,decontamination,1
hern,sauterne,1
brandwein,levell,0
dafna,panther,0
wasting,najib's,0
buol,patrol,1
monterrey,boulay,1
colon,bohlen,1
fleischauer,snapshot,0
rosecrans,recessionary,0
acclimation,pontification,1
huelsman,pains,0
worstell,rickers,0
diapering,squatter,0
burnett,revette,1
yoshiro,acton,0
mounce,denounce,1
jennette,cosette,1
sistine,cress,0
casciano,magliano,1
maintain,swayne,1
bible,rork,0
anesthetic,paramagnetic,1
climer,vodkas,0
reale,heel,1
cinderella,valsella,1
iglesias,halbur,0
divan,petain,1
laun,pilon,1
pollination,station,1
menear,rambow,0
pierrelouis,processors,0
sterilization,mitigation,1
doled,cerullo,0
westinghouse,boardgame,0
ludlow,muscocho,0
swarthy,kerkman,0
butros,zany,0
flexibility,capability,1
pates,creates,1
cina,messina,1
optimization,participation,1
extrication,demobilization,1
cesare,small,0
vancourt,support,1
nettles,fluharty,0
arithmetic,contention,0
kindran,cosmo's,0
resuscitation,subluxation,1
giraud,georgiou,1
quints,wisor,0
braff,yaffe,1
commemoration,animation,1
rinks,croll,0
snip,shipp,1
levingston,partners,0
outscore,chore,1
trains,covent,0
smid,madrid,1
dugal,furnishings,0
revaluations,demarcations,1
dangel,metropolis,0
mckendrick,hilpert,0
moresco,defilippis,0
bignell,l.,1
monterrey,liberte,1
galatea,subia,1
staff,wieder,0
evaluation,robins,0
hett,villette,1
intermet,rochette,1
derecktor,grainery,0
farinella,horan,0
bolte,prides,0
furlett,claudet,1
due,thru,1
joie,bloch,0
oscillating,outflanks,0
lee,beaudry,1
bindle,chilblain,0
shedd,rosellen,0
buyer's,discarded,0
wore,bensenyore,1
sauber,grope,0
rajewski,modzelewski,1
ilalis's,obryan,0
woll,mongers,0
keister,mahlstedt,0
accent,bendt,1
niver,anteriormost,0
goodgame,mazzocchi,0
oraflex,aouzou,0
}close-brace,acadia,0
nome,ohm,1
scopic,popick,1
reauthorization,ministration,1
slovacek,deporting,0
investigation,consternation,1
alfin,misdiagnosis,0
martion,paramecium,0
somali,mali,1
petal,pshew,0
paleozoic,foray,0
rothwax,burkina-faso,0
frazzano,spano,1
fishlow,prods,0
sophistication,hydrogenation,1
crail,prevail,1
retain,laraine,1
flextime,korpi,0
surrey,churry,1
breaker,saker,1
antidiscrimination,unionization,1
mccahan,vest,0
shai,sy,1
daphne's,cotroneo,0
jeffersonians,pummel,0
inghram,gramm,1
racanelli,odele,1
persuade,schade,1
lopatin,wileen,1
o'steen,gouin,1
comedian,sexy,0
rochelle,danielle,1
aside,chide,1
unknowable,cataract,0
fragale,volley,1
fluoridation,unification,1
noe,mow,1
tallulah,levitate,0
dini,emmaline,1
paiz,craze,1
pensacola,evola,1
tuxhorn,glomb,0
countertops,baidoas,0
kumm,bum,1
reassess,recess,1
findler,mahnke,0
cinderella,paperboys,0
preordained,easterbrook,0
ruwe,schweers,0
agostini,cervini,1
m.'s,jem's,1
thain,dunnagan,0
lamme,rahm,1
slobbering,owl,0
intergraph's,honing,0
promote,bloat,1
mennonite,joking,0
dredd,said,1
core,nor,1
renee,mcgarvey,1
privates,pens,0
pyke,englund,0
amadon,wallpapers,0
winonah,kodo,0
ricans,buddenbrooks,0
venturing,ceramic,0
steakhouses,zeinab,0
ruford,immobilizing,0
patera,vinciguerra,1
zelina,lena,1
proration,administration,1
thrill,till,1
schnur,wirkus,0
mchenry,busy,0
neonatal,registrar,0
lain,insane,1
assocation,masturbation,1
sam's,brams,1
heaton,ruffalo,0
demarcation,coordination,1
rhett,ringuette,1
borelli,signorelli,1
saboteur,eure,1
hydrogenation,alienation,1
identification,incrimination,1
reichling,aldus,0
right,knight,1
visitation,enumeration,1
bricks,wickes,1
olmstead's,authorities,0
hossain,pagezy,0
summarizing,denz,0
renier,prewar,0
shiina,mena,1
recollecting,pawling,0
mcfly's,improvise,1
haan,speeding,0
extraordinaire,anzalone,0
sylvain,duane,1
agglomeration,castration,1
vanderwal,chores,0
mcgirt,blurt,1
paape,analysts,0
briccetti,marchetti,1
frock,staack,1
shtyrov,sulawesi,0
yugos,invasions,0
lentinan,kliewer,0
liquidation,evaluation,1
tresses,dresses,1
ying,ting,1
articulation,misapplication,1
desegregation,visitation,1
krist,holstad,0
constraints,restraints,1
intercorporation,colorization,1
sultans,menzies,0
pai,meza,0
wooster,dromomania,0
timers,primers,1
pundits,milke,0
herrmann,pearman,1
smalley,sahli,1
predestination,croc,0
laparoscopy,lally,0
mawkish,gouging,0
presentation,preservation,1
gelette,whet,1
alphabetization,rehabilitation,1
hendriksen,yontz,0
thiokol,curnutt,0
